,gene,error,N,n_aneup,cna,subtype_levels,tumor0_lfc_median,tumor0_lfc_q025,tumor0_lfc_q975,p_up_tumor,lfsr_tumor,p_rope_tumor,delta_scaling_median,delta_scaling_q025,delta_scaling_q975,p_up_scaling,lfsr_scaling,delta_dev_median,delta_dev_q025,delta_dev_q975,p_up_dev,lfsr_dev,phi_median,phi_q025,phi_q975,b0_s1_median,b0_s1_q025,b0_s1_q975,b_scaling_s1_median,b_scaling_s1_q025,b_scaling_s1_q975,b_deviation_s1_median,b_deviation_s1_q025,b_deviation_s1_q975,lp_2to1_s1_median,lp_2to1_s1_q025,lp_2to1_s1_q975,fracCN_2to1_s1_median,fracCN_2to1_s1_q025,fracCN_2to1_s1_q975,p_fracCN_2to1_pos_s1,p_fracCN_2to1_rope_s1,p_fracCN_2to1_neg_s1,lp_2to3_s1_median,lp_2to3_s1_q025,lp_2to3_s1_q975,fracCN_2to3_s1_median,fracCN_2to3_s1_q025,fracCN_2to3_s1_q975,p_fracCN_2to3_pos_s1,p_fracCN_2to3_rope_s1,p_fracCN_2to3_neg_s1,lp_2to4_s1_median,lp_2to4_s1_q025,lp_2to4_s1_q975,fracCN_2to4_s1_median,fracCN_2to4_s1_q025,fracCN_2to4_s1_q975,p_fracCN_2to4_pos_s1,p_fracCN_2to4_rope_s1,p_fracCN_2to4_neg_s1,lp_scaling_2to1_s1_median,lp_scaling_2to1_s1_q025,lp_scaling_2to1_s1_q975,lp_dev_2to1_s1_median,lp_dev_2to1_s1_q025,lp_dev_2to1_s1_q975,lp_scaling_2to3_s1_median,lp_scaling_2to3_s1_q025,lp_scaling_2to3_s1_q975,lp_dev_2to3_s1_median,lp_dev_2to3_s1_q025,lp_dev_2to3_s1_q975,lp_scaling_2to4_s1_median,lp_scaling_2to4_s1_q025,lp_scaling_2to4_s1_q975,lp_dev_2to4_s1_median,lp_dev_2to4_s1_q025,lp_dev_2to4_s1_q975,b0_s2_median,b0_s2_q025,b0_s2_q975,b_scaling_s2_median,b_scaling_s2_q025,b_scaling_s2_q975,b_deviation_s2_median,b_deviation_s2_q025,b_deviation_s2_q975,lp_2to1_s2_median,lp_2to1_s2_q025,lp_2to1_s2_q975,fracCN_2to1_s2_median,fracCN_2to1_s2_q025,fracCN_2to1_s2_q975,p_fracCN_2to1_pos_s2,p_fracCN_2to1_rope_s2,p_fracCN_2to1_neg_s2,lp_2to3_s2_median,lp_2to3_s2_q025,lp_2to3_s2_q975,fracCN_2to3_s2_median,fracCN_2to3_s2_q025,fracCN_2to3_s2_q975,p_fracCN_2to3_pos_s2,p_fracCN_2to3_rope_s2,p_fracCN_2to3_neg_s2,lp_2to4_s2_median,lp_2to4_s2_q025,lp_2to4_s2_q975,fracCN_2to4_s2_median,fracCN_2to4_s2_q025,fracCN_2to4_s2_q975,p_fracCN_2to4_pos_s2,p_fracCN_2to4_rope_s2,p_fracCN_2to4_neg_s2,lp_scaling_2to1_s2_median,lp_scaling_2to1_s2_q025,lp_scaling_2to1_s2_q975,lp_dev_2to1_s2_median,lp_dev_2to1_s2_q025,lp_dev_2to1_s2_q975,lp_scaling_2to3_s2_median,lp_scaling_2to3_s2_q025,lp_scaling_2to3_s2_q975,lp_dev_2to3_s2_median,lp_dev_2to3_s2_q025,lp_dev_2to3_s2_q975,lp_scaling_2to4_s2_median,lp_scaling_2to4_s2_q025,lp_scaling_2to4_s2_q975,lp_dev_2to4_s2_median,lp_dev_2to4_s2_q025,lp_dev_2to4_s2_q975,Rhat_phi,ess_phi,max_Rhat_core,min_ESS_core,n_divergent,max_treedepth,n_max_treedepth,fit_flag
37,ERBB3,,986,41,all,"['MSI', 'MSS']",0.1239914356004039,0.0227531812035352,0.2281319244814046,0.99225,0.00775,0.99525,-0.011583323,-0.67801699325,0.5984729275,0.4845,0.4845,0.0313712425,-0.42598608275,0.5109006645000002,0.55075,0.44925,9.6219116,8.7994749075,10.5249268,9.8375257,9.759312775,9.9136495,0.5367373799999999,-0.2946546277499999,1.39417497,0.38246813,-0.2980713962499999,1.07078727,-0.559370535,-0.971412542,-0.1740915029999999,-0.4284312665415768,-0.6214520532525056,-0.1597799874655886,0.00075,0.011,0.98825,0.409402015,0.171365885,0.6597590295,0.5059170001635644,0.1869249557312687,0.9343261694280338,0.99475,0.00525,0.0,0.753895025,0.304412342,1.2216744775,1.1252618647710344,0.355828011423497,2.3928642548052173,0.998,0.002,0.0,-0.372038005,-0.96636847625,0.2042390177500002,-0.191234065,-0.5353936155000001,0.149035703,0.21762828,-0.1194721699999999,0.56528932,0.191234065,-0.149035703,0.5353936155000001,0.372038005,-0.2042390177499999,0.96636847625,0.38246813,-0.2980713962499999,1.07078727,9.9232513,9.87209124,9.9717332,0.51622732,-0.16956332575,1.2282460675,0.420161245,-0.23640372725,1.050150565,-0.56684764,-0.798583904,-0.3442030387499999,-0.432689008654796,-0.5500342893990001,-0.2912149962245601,0.0,0.0,1.0,0.418242145,0.29224497475,0.5439922877500001,0.5192885180274021,0.3394311060611962,0.7228713524197874,1.0,0.0,0.0,0.7749001950000001,0.5101146482500001,1.04987055,1.1703755029251672,0.6654821341180928,1.8572812190995005,1.0,0.0,0.0,-0.35782151,-0.851355292,0.117532341,-0.21008062,-0.52507528225,0.1182018685,0.209312165,-0.0687520123249999,0.4980109240000001,0.21008062,-0.1182018684999999,0.52507528225,0.35782151,-0.117532341,0.851355292,0.420161245,-0.23640372725,1.050150565,1.00155,4019.43,1.00164,2420.85,0,7,0,ok
38,FBXW7,,986,67,all,"['MSI', 'MSS']",0.3301960917089906,0.2132718784639352,0.4519141093482524,1.0,0.0,0.1295,-0.0872677765,-0.8521148975,0.65817642025,0.4055,0.4055,0.104666775,-0.4253025115,0.61805279,0.6415,0.3585,21.886105,20.074112075,23.919591425,6.6989913,6.606792315,6.7823278725,0.567702495,-0.2374559502499999,1.4353063025,0.738338225,0.0147339329,1.4891775150000002,-0.7645551150000001,-1.3308415525,-0.2416830597499999,-0.5344590028331224,-0.7357451802080001,-0.2146949587825049,0.00075,0.007,0.99225,0.60058084,0.23042658075,0.99059892525,0.8231774733682145,0.2591370195293693,1.692846803986803,0.995,0.00475,0.00025,1.1360008,0.4352550552499999,1.8681600825,2.114288765403655,0.5453571606749238,5.4763694537420635,0.99725,0.002,0.00075,-0.39350138,-0.9948785345,0.1645919272500002,-0.36916911,-0.74458873775,-0.0073669665449999,0.23018355,-0.0962801035999999,0.5819666342500001,0.36916911,0.007366966545,0.74458873775,0.39350138,-0.16459192725,0.9948785345,0.738338225,0.0147339329,1.4891775150000002,6.9285058,6.878306015,6.975811289999999,0.48444503,-0.0593771180999999,1.0350651275,0.8412877350000001,0.1865731215,1.4940603675000004,-0.755154995,-0.8959999599999999,-0.625588528,-0.5300622276697681,-0.5918007883888867,-0.4650534948083245,0.0,0.0,1.0,0.618044205,0.47743604275,0.7618604532500001,0.8552959126850908,0.6119361641282008,1.1422580865180536,1.0,0.0,0.0,1.17980065,0.85365906625,1.5130303825,2.2537255091318427,1.3482235809351564,3.5404693274893497,1.0,0.0,0.0,-0.335791705,-0.7174524637499999,0.041157081525,-0.42064387,-0.7470302035,-0.0932865616999999,0.19642556,-0.0240753490499999,0.419682788,0.42064387,0.0932865617,0.7470302035000002,0.335791705,-0.0411570815249999,0.71745246375,0.8412877350000001,0.1865731215,1.4940603675000004,1.00087,5165.69,1.00366,2993.04,0,7,0,ok
39,FLCN,,986,214,all,"['MSI', 'MSS']",0.0144402549425567,-0.1116546482054208,0.139691608024403,0.5875,0.4125,1.0,-0.160540655,-0.86081183275,0.5312734207500001,0.324,0.324,-0.039934655,-0.580938232,0.4898554842500001,0.4425,0.4425,17.5588275,16.028600025,19.2326097,6.2185637,6.1291121025,6.3069709275,0.69782961,-0.1547536604999999,1.551022475,0.223750975,-0.637319838,1.1053548275,-0.590507205,-1.10760341,-0.0872549160749999,-0.445953800931317,-0.6696502729989856,-0.083556550182226,0.0015,0.0285,0.97,0.38856385,0.022740195025,0.7793434762500002,0.4748611594746399,0.0230007403638076,1.1800407264135977,0.94175,0.05525,0.003,0.6997404300000001,-0.0078156644699999,1.4506499975000002,1.013230081770374,-0.0077851939560072,3.265886794547711,0.95425,0.034,0.01175,-0.4836986199999999,-1.0750868325,0.1072670695000003,-0.111875485,-0.55267743275,0.318659924,0.28294556,-0.0627472109249999,0.6288854785000001,0.111875485,-0.318659924,0.55267743275,0.4836986199999999,-0.1072670694999999,1.0750868325,0.223750975,-0.637319838,1.1053548275,6.22863425,6.165930705,6.28978135,0.525048525,-0.0917955530499999,1.1157792675000002,0.188421875,-0.624166038,1.0268001875,-0.457181085,-0.54257467325,-0.36946937225,-0.3669343090178856,-0.4187502038686146,-0.3088990491620517,0.0,0.0,1.0,0.306352655,0.1260494882499999,0.484066339,0.3584612902555735,0.1343383038321919,0.6226592883899367,0.98975,0.01025,0.0,0.548493965,0.13009874175,0.96652549375,0.7306446461898314,0.1389408387989437,1.6287948105842232,0.982,0.0175,0.0005,-0.363935905,-0.7733992582499999,0.0636278287000002,-0.0942109385,-0.51340008425,0.3120830190000001,0.21288886,-0.0372198935499999,0.4524095620000001,0.0942109385,-0.312083019,0.51340008425,0.363935905,-0.0636278286999999,0.7733992582500001,0.188421875,-0.624166038,1.0268001875,1.00354,5745.59,1.00207,3244.69,0,7,0,ok
40,FOXP2,,986,138,all,"['MSI', 'MSS']",3.0746304100643895,2.0618570089911823,4.231493984626173,1.0,0.0,0.0,0.128592225,-0.674275336,0.95258996275,0.62025,0.37975,0.0639790074999999,-0.48380627825,0.6026664502500001,0.594,0.406,1.04373945,0.963046341,1.1277708575,3.20466825,2.4082876775,3.858744165000001,0.959517815,-0.2237247455,2.0525884125000005,0.366425045,-0.43079156125,1.1697302275000003,-0.84323713,-1.59245617,-0.0727204831749996,-0.5696847129673615,-0.796574634251267,-0.0701391114949842,0.00825,0.02275,0.969,0.56598997,0.069575121325,1.0581943325,0.7611904521288491,0.072052603863163,1.8811639490196943,0.96775,0.027,0.00525,1.0233775,0.11428177275,1.9156286475,1.7825770778926695,0.1210681363790026,5.791206783185993,0.977,0.01525,0.00775,-0.66508707,-1.4227458225,0.15507417375,-0.18321252,-0.5848651039999999,0.2153957805,0.389050995,-0.0907125781,0.8322529705000002,0.18321252,-0.2153957805,0.5848651040000001,0.66508707,-0.15507417375,1.4227458225000005,0.366425045,-0.43079156125,1.1697302275000003,5.33332635,4.9798082525,5.6321955075000005,1.0932296,0.0521384253,2.104861865,0.43095103,-0.3385437477499999,1.1987284725,-0.96101451,-1.5346806125,-0.4221486592499999,-0.6174953653979568,-0.7844754823856405,-0.3443634293786441,0.0,0.0005,0.9995,0.651119005,0.310372328,1.019101495,0.917685533605412,0.3639328506839128,1.7707041570513584,0.99975,0.00025,0.0,1.1806947,0.54930400725,1.858080185,2.2566358120815115,0.7320472228921721,5.411416215640171,0.99975,0.00025,0.0,-0.75776901,-1.4589790225,-0.0361396022999998,-0.215475515,-0.5993642265000001,0.169271874,0.443266455,0.0211403128,0.853448034,0.215475515,-0.169271874,0.5993642265000001,0.75776901,0.0361396023,1.4589790225,0.43095103,-0.3385437477499999,1.1987284725,1.00112,4623.67,1.00085,3906.82,0,5,0,ok
41,FUS,,986,35,all,"['MSI', 'MSS']",0.0571455826567765,-0.0244400042301476,0.1390816808879203,0.91575,0.08425,1.0,-0.0117034045,-0.8391582885,0.77240811475,0.48425,0.48425,0.0537197025,-0.49646637825,0.6240541320000005,0.576,0.424,24.5710155,22.472746225,26.8169206,8.48883775,8.4282943925,8.551656707500001,0.3408996399999999,-0.74026197225,1.4173424250000002,0.34949099,-0.438428964,1.1144249775,-0.40131721,-1.0772722874999998,0.2328151815,-0.330562318339695,-0.6594768897595755,0.2621481901932033,0.0665,0.121,0.8125,0.3095818099999999,-0.10812836875,0.734138895,0.3628550632613647,-0.1024876235039616,1.0836869465067,0.83375,0.141,0.02525,0.579224025,-0.186911831,1.3625854525000003,0.7846530474363679,-0.1704831233639718,2.9062811454961186,0.88675,0.07325,0.04,-0.236293625,-0.9824269325,0.51311049775,-0.174745495,-0.5572124785,0.219214482,0.138222905,-0.30015040325,0.5746829145,0.174745495,-0.219214482,0.5572124785,0.236293625,-0.51311049775,0.9824269325,0.34949099,-0.438428964,1.1144249775,8.5278597,8.487957645,8.56910865,0.325123195,-0.5510359647499999,1.1493503975,0.39382618,-0.242762913,1.06270253,-0.41984832,-0.69873892475,-0.1338895474999998,-0.3428535117130654,-0.5027880696354831,-0.1253133158023975,0.00025,0.017,0.98275,0.32887801,0.24308561575,0.41050763925,0.3894083513682585,0.2751777947738903,0.5075829140998664,1.0,0.0,0.0,0.6204595500000001,0.45356815175,0.7862426845,0.8597825085516668,0.5739181589827993,1.1951331045921365,1.0,0.0,0.0,-0.225358225,-0.79666899475,0.3819490277500003,-0.19691309,-0.5313512845,0.1213814565,0.13182611,-0.22342585275,0.46602148475,0.19691309,-0.1213814565,0.5313512845,0.225358225,-0.3819490277499999,0.7966689947500001,0.39382618,-0.242762913,1.06270253,1.00199,5254.11,1.00195,3431.45,0,8,0,ok
42,GNAS,,986,485,all,"['MSI', 'MSS']",0.1687385136667737,0.0023972039800518,0.3260005971133828,0.97625,0.02375,0.8835,-0.644246595,-1.25857772,-0.0385763101999999,0.01775,0.01775,-0.407502745,-0.83853150575,0.04494979255,0.033,0.033,12.3507885,11.285331125,13.47669225,9.57573675,9.461496905,9.6848524225,1.7172608,0.9046200335,2.520279655,0.562086895,-0.0282344763499999,1.1341031725,-1.4704635,-1.85228023,-1.08701318,-0.7701810602366932,-0.8431209600869783,-0.662777784118006,0.0,0.0,1.0,0.97756833,0.756469042,1.1828548125000002,1.6579850464789836,1.1307393709897615,2.263678117141964,1.0,0.0,0.0,1.7521367,1.354752165,2.1315831225000004,4.766911682738179,2.87580030348151,7.428199134411575,1.0,0.0,0.0,-1.1903145,-1.746924715,-0.6270348284999999,-0.28104345,-0.5670516055,0.014117238175,0.696289335,0.3667918635,1.0218854525,0.28104345,-0.0141172381749999,0.5670516055000001,1.1903145,0.6270348285,1.746924715,0.562086895,-0.0282344763499999,1.1341031725,9.6905198,9.60302307,9.7763472475,1.07130565,0.3806259027499999,1.7350566875000002,0.15014715,-0.2965625755,0.6102953535,-0.8175620100000001,-1.0715825424999998,-0.5583199697499998,-0.5584932659803984,-0.657533857732986,-0.4278304550613456,0.0,0.0,1.0,0.5083021249999999,0.43865583175,0.58122732725,0.6624661376570693,0.5506215208471686,0.7882318308001913,1.0,0.0,0.0,0.89012453,0.78828988025,0.99230895025,1.435432917656507,1.1996315963092492,1.6974555784786116,1.0,0.0,0.0,-0.742572475,-1.2026496,-0.26382977175,-0.075073576,-0.30514767675,0.14828128775,0.43437705,0.15433052625,0.7035049375000001,0.075073576,-0.14828128775,0.30514767675,0.742572475,0.26382977175,1.2026496000000002,0.15014715,-0.2965625755,0.6102953535,1.00076,4748.16,1.00241,2552.37,0,7,0,ok
43,HLA-A,,986,55,all,"['MSI', 'MSS']",-0.126886871889099,-0.3613671811341051,0.1237893614537749,0.1515,0.1515,0.87425,0.211359385,-0.511548553,0.9579024185,0.72575,0.27425,0.072138943,-0.43608692725,0.5835051702500006,0.61475,0.38525,4.76592335,4.360889565,5.188590722500001,10.026486,9.830246055,10.200308375,0.78927218,-0.12961399375,1.7506028675000005,0.0535333989999999,-0.732182924,0.8335013490000001,-0.57056487,-1.1344032675,-0.0431608816749999,-0.4347939156051461,-0.6783860183935084,-0.0422427073762457,0.0075,0.03475,0.95775,0.34682791,-0.0044046154499999,0.7226642535000001,0.4145732807873374,-0.0043948706333763,1.059914054700075,0.91525,0.077,0.00775,0.601943275,-0.0636203789,1.3094523275,0.8256631213463481,-0.0616388445899736,2.704144554866807,0.931,0.05175,0.01725,-0.547081785,-1.2134254025,0.089841573875,-0.0267667,-0.4167506795,0.3660914620000001,0.32002233,-0.0525539520999999,0.7098083727500001,0.0267667,-0.366091462,0.4167506795,0.547081785,-0.089841573875,1.2134254025000002,0.0535333989999999,-0.732182924,0.8335013490000001,9.9380126,9.82364142,10.044959525,1.00129365,0.234763581,1.7953659800000004,0.13357992,-0.571282419,0.836096763,-0.765564735,-1.0901408875,-0.4510017155,-0.5349287725744557,-0.663830871474593,-0.3630102505393141,0.0,0.0,1.0,0.474594615,0.26832695675,0.6793578165,0.6073624648513238,0.3077746610744192,0.9726105477821596,0.99975,0.00025,0.0,0.827832475,0.4156803934999999,1.228750285,1.2883534840642668,0.5154014597965971,2.416956644976246,0.99975,0.00025,0.0,-0.69404386,-1.2444528700000002,-0.1627257142499998,-0.06678996,-0.4180483815,0.2856412095000001,0.4059896349999999,0.0951884414,0.7279582547500001,0.06678996,-0.2856412095,0.4180483815,0.69404386,0.16272571425,1.2444528700000002,0.13357992,-0.571282419,0.836096763,1.00176,5228.73,1.00242,3096.76,0,6,0,ok
44,HLA-B,,986,54,all,"['MSI', 'MSS']",-0.2129902986559609,-0.4748503412855402,0.0490608611760183,0.05325,0.05325,0.65375,-0.092010519,-0.8065467632500001,0.63526488075,0.3955,0.3955,-0.0131611129999999,-0.5182309195,0.5075539805000001,0.4815,0.4815,4.41357265,4.055551825,4.7986459125,10.1309915,9.93457931,10.31709605,0.49345711,-0.44263986475,1.4342791725000004,0.438594645,-0.3247730947499999,1.20312003,-0.56194158,-1.130719585,-0.0240182153999998,-0.4298988998011008,-0.6771991092836724,-0.0237320475960672,0.00725,0.0415,0.95125,0.418025635,0.0603294802,0.7912060657500001,0.5189596145786896,0.0621864593765103,1.2060554721865828,0.96025,0.03775,0.002,0.775191325,0.09937858365,1.4873885775000002,1.1710074700827218,0.104484360287422,3.4255237576919706,0.9765,0.01825,0.00525,-0.342038405,-0.99416653325,0.30681457075,-0.21929732,-0.60156002425,0.1623865522500001,0.20007964,-0.17947502275,0.5815501477500001,0.21929732,-0.1623865522499999,0.60156002425,0.342038405,-0.30681457075,0.9941665332500004,0.438594645,-0.3247730947499999,1.20312003,9.9819177,9.8502780925,10.105182,0.3850922049999999,-0.3981704877499999,1.2159298400000005,0.41943721,-0.30857955575,1.1607115900000002,-0.48388599,-0.8454255654999999,-0.1513226549999999,-0.3836165266589946,-0.5706253953066739,-0.1404296853602332,0.00025,0.01075,0.989,0.3740581,0.1444357205,0.6034133395,0.4536216037202094,0.1553874248641203,0.8283489411186346,0.991,0.009,0.0,0.70340476,0.245959625,1.1587075425,1.020620803474954,0.2788479461726887,2.1858130861220166,0.99425,0.0055,0.00025,-0.26692558,-0.8428183060000001,0.2759907480000001,-0.2097186,-0.58035579475,0.1542897777500001,0.15614145,-0.16144423975,0.4930171022500001,0.2097186,-0.15428977775,0.5803557947500001,0.26692558,-0.275990748,0.8428183060000003,0.41943721,-0.30857955575,1.1607115900000002,1.00058,5018.69,1.00237,2986.56,0,6,0,ok
45,KLF5,,986,340,all,"['MSI', 'MSS']",-0.2722036679822903,-0.405733840715923,-0.1352258992084204,0.00025,0.00025,0.44825,-0.0899650655,-0.6699158075,0.51985431925,0.38525,0.38525,-0.0413654635,-0.5117996082499999,0.4120433,0.42575,0.42575,8.31026085,7.63066388,9.0410270625,10.0309305,9.9386357175,10.1202658,0.975753245,0.2226182685,1.7328364375,0.0087993583999999,-0.58442830325,0.5867872772500001,-0.678117415,-1.039684995,-0.3090109312499994,-0.4924283530955594,-0.6464339576156962,-0.265826932717585,0.0,0.0005,0.9995,0.39943858,0.17051069775,0.627881606,0.4909873968888571,0.1859103395463015,0.8736372710840554,0.99825,0.00175,0.0,0.680933985,0.2633885055,1.11146695,0.9757221656344408,0.3013321955019492,2.0388129329193005,0.9985,0.0015,0.0,-0.67634061,-1.20111073,-0.1543072214999999,-0.0043996791999999,-0.2933936385,0.2922141467500001,0.395633895,0.090263940675,0.7026047265,0.0043996791999999,-0.29221414675,0.2933936385,0.67634061,0.1543072215,1.20111073,0.0087993583999999,-0.58442830325,0.5867872772500001,9.8418452,9.7702510025,9.9126742675,0.886902795,0.28159906825,1.4999769875,-0.0369736534999999,-0.461849368,0.401417247,-0.596277225,-0.8221014084999999,-0.37243079175,-0.449141452585537,-0.560492898025482,-0.3109426616395396,0.0,0.0,1.0,0.34152093,0.2764157707499999,0.40459780475,0.4070860433772861,0.3183959011625582,0.4986996089643003,1.0,0.0,0.0,0.5776452599999999,0.475677854,0.6801999355,0.781837723025839,0.6091045658678269,0.9742724203195396,1.0,0.0,0.0,-0.61475417,-1.039704815,-0.1951895989999999,0.0184868264999999,-0.2007086235,0.230924684,0.359608135,0.11417859575,0.60818831975,-0.0184868264999999,-0.230924684,0.2007086235,0.61475417,0.195189599,1.039704815,-0.0369736534999999,-0.461849368,0.401417247,1.00111,4336.95,1.00155,2454.31,0,7,0,ok
46,KMT2B,,986,62,all,"['MSI', 'MSS']",0.4244248671145791,0.3218377164425433,0.5246236952969202,1.0,0.0,0.0015,-0.325651295,-0.9281604685,0.2662826545,0.139,0.139,-0.17530623,-0.6365837577500001,0.2585734657500002,0.21025,0.21025,24.185333,22.146773524999997,26.3888569,7.91741845,7.8385928925,7.991634995,1.19007335,0.4054256505,1.988642385,0.509036735,-0.0840391432999999,1.1089836525,-1.07758045,-1.4541181975,-0.7143399014999999,-0.6595818095452534,-0.7663937234512755,-0.5104848665952949,0.0,0.0,1.0,0.73587379,0.528258821,0.9487437055,1.0873050623013092,0.6959767374593128,1.582463286451076,1.0,0.0,0.0,1.33365155,0.9496012045,1.73031306,2.7948752995314106,1.5846787435534635,4.642420208277778,1.0,0.0,0.0,-0.82489596,-1.3784218925,-0.2810196494999999,-0.25451837,-0.5544918265000001,0.0420195711500001,0.4825332,0.1643859584999999,0.806325089,0.25451837,-0.0420195711499999,0.5544918265000001,0.82489596,0.2810196495,1.3784218925000002,0.509036735,-0.0840391432999999,1.1089836525,8.2113994,8.17098176,8.252062257499999,0.8639876,0.22982005275,1.495925385,0.32881281,-0.1637273779999999,0.8219091225000001,-0.7623698649999999,-0.9810363475,-0.55136517275,-0.5334405670427241,-0.6250776523715612,-0.4238372879704055,0.0,0.0,1.0,0.513355675,0.4450036472499999,0.58213341825,0.6708887575644317,0.5604958913456053,0.789852865881796,1.0,0.0,0.0,0.926761585,0.79043416675,1.0630467025,1.5263146611891458,1.2043532896937232,1.8951783131107731,1.0,0.0,0.0,-0.59887057,-1.0368964925,-0.1592991257499997,-0.164406405,-0.41095456125,0.0818636909,0.350316825,0.093184013225,0.6065455585,0.164406405,-0.0818636909,0.41095456125,0.59887057,0.15929912575,1.0368964925000002,0.32881281,-0.1637273779999999,0.8219091225000001,1.00189,3817.05,1.00255,2520.55,0,7,0,ok
47,KRAS,,986,69,all,"['MSI', 'MSS']",-0.0328926866319818,-0.1391031810475083,0.0741120073640079,0.27125,0.27125,1.0,-0.15635298,-0.749684379,0.423092392,0.301,0.301,-0.085144408,-0.54005000625,0.34972477025,0.355,0.355,18.007198,16.474255,19.661962975,7.6819095,7.6006836475,7.76446892,0.914859375,0.267435888,1.551796215,0.5756447650000001,0.086823102475,1.0923364450000002,-0.9180541,-1.2570463875000002,-0.590583836,-0.6007047253384028,-0.7155069287569451,-0.4459962569542565,0.0,0.0,1.0,0.6588335949999999,0.45340155225,0.86181938925,0.9325368985911702,0.5736559650767338,1.367464119585349,1.0,0.0,0.0,1.20904745,0.82741287375,1.59563053,2.350291890354251,1.2873933059500753,3.931437560154446,1.0,0.0,0.0,-0.634132195,-1.075623205,-0.1853724377499999,-0.287822385,-0.5461682415,-0.0434115512499997,0.370943555,0.108435927,0.6291992315,0.287822385,0.04341155125,0.5461682415,0.634132195,0.1853724377499999,1.075623205,0.5756447650000001,0.086823102475,1.0923364450000002,7.6593975,7.6090815975,7.7078122325,0.75104981,0.32925591625,1.1716232575,0.488308465,0.2495304015,0.7311379825000001,-0.76438267,-0.94587479975,-0.58704473375,-0.5343787157082527,-0.6116602969765398,-0.4440321061848774,0.0,0.0,1.0,0.5489121800000001,0.47962969125,0.61958595775,0.7313685757250606,0.61547607040737,0.8581585264752765,1.0,0.0,0.0,1.00927,0.9078029385,1.11827843,1.7435974609839937,1.4788703169481885,2.0595823830196753,1.0,0.0,0.0,-0.5205880599999999,-0.812107377,-0.22822281625,-0.24415423,-0.36556899125,-0.12476520075,0.30452449,0.13350178775,0.4750523595,0.24415423,0.12476520075,0.36556899125,0.5205880599999999,0.22822281625,0.812107377,0.488308465,0.2495304015,0.7311379825000001,1.00056,4418.19,1.0017,2225.79,0,7,0,ok
48,MAP2K4,,986,222,all,"['MSI', 'MSS']",-0.1995143583910748,-0.2830441438014806,-0.11754460341912,0.0,0.0,0.93075,0.00125079905,-0.56920166875,0.5719079985,0.5035,0.4965,-0.0127699565,-0.5229627415,0.5069451022500002,0.47925,0.47925,24.4442525,22.2476394,26.77808855,7.320755800000001,7.26235368,7.37513029,0.8817840450000001,0.19399887175,1.6081472275000002,0.19319625,-0.58144904875,0.9621389880000002,-0.712774165,-1.0868031775,-0.35210029025,-0.5097178138199006,-0.6627069617043815,-0.2967904065928265,0.0,0.0,1.0,0.46108176,0.166925125,0.75936895825,0.5857885004410823,0.1816657892375571,1.1369273075238735,0.99325,0.00675,0.0,0.812043365,0.230875013,1.4147682350000002,1.2525059798659868,0.2597017963064712,3.115532562003698,0.99325,0.0055,0.00125,-0.611206125,-1.1146827125,-0.1344697664999999,-0.0965981264999999,-0.481069494,0.2907245242500001,0.357532665,0.078659773625,0.652047593,0.0965981264999999,-0.29072452425,0.4810694940000001,0.611206125,0.1344697665,1.1146827125,0.19319625,-0.58144904875,0.9621389880000002,7.1818038,7.139766884999999,7.22399342,0.894769615,0.31738355825,1.463697875,0.183445095,-0.6096500589999999,0.970724736,-0.709800015,-0.77183040925,-0.6457995012500001,-0.5082574709963908,-0.5378336599229543,-0.4757567585502694,0.0,0.0,1.0,0.454604245,0.28222109175,0.6197296825,0.5755497286310751,0.326071871142533,0.8584256089881148,1.0,0.0,0.0,0.80382219,0.39057668925,1.1976928525,1.2340636980205082,0.477832826572811,2.3124657783251017,0.99975,0.00025,0.0,-0.620207035,-1.014558035,-0.2199935164999999,-0.0917225465,-0.485362363,0.3048250295000002,0.36279786,0.1286879525,0.593478405,0.0917225465,-0.3048250294999999,0.485362363,0.620207035,0.2199935165,1.014558035,0.183445095,-0.6096500589999999,0.970724736,1.00129,4166.89,1.00308,2674.76,0,7,0,ok
